day,city,S,E,I,R,I_rep,new_rep
1,Boerne,19508.99,0.00,0.00,0.00,0.00,0.00
1,Alton,19205.00,0.00,0.00,0.00,0.00,0.00
1,Orange,19177.92,0.00,0.01,0.00,0.00,0.00
1,Cinco Ranch,19138.48,0.01,0.07,0.01,0.01,0.00
1,Lakeway,19129.99,0.00,0.00,0.00,0.00,0.00
1,Terrell,19018.99,0.00,0.00,0.00,0.00,0.00
1,Crowley,19006.99,0.00,0.00,0.00,0.00,0.00
1,Seagoville,18967.99,0.00,0.00,0.00,0.00,0.00
1,Palestine,18887.96,0.00,0.01,0.00,0.00,0.00
1,La Marque,18832.80,0.00,0.03,0.00,0.00,0.00
1,Brownwood,18804.98,0.00,0.00,0.00,0.00,0.00
1,Steiner Ranch,18682.99,0.00,0.00,0.00,0.00,0.00
1,Nederland,18474.94,0.00,0.01,0.00,0.00,0.00
1,White Settlement,18119.00,0.00,0.00,0.00,0.00,0.00
1,Brenham,18085.87,0.00,0.02,0.00,0.00,0.00
1,Bay City,17815.86,0.00,0.02,0.00,0.00,0.00
1,Alice,17796.97,0.00,0.00,0.00,0.00,0.00
1,Gainesville,17687.99,0.00,0.00,0.00,0.00,0.00
1,Melissa,17497.00,0.00,0.00,0.00,0.00,0.00
1,Royse City,17356.99,0.00,0.00,0.00,0.00,0.00
1,Stafford,17278.13,0.02,0.12,0.01,0.01,0.00
1,Glenn Heights,17175.00,0.00,0.00,0.00,0.00,0.00
1,Addison,17128.00,0.00,0.00,0.00,0.00,0.00
1,Bellaire,17112.90,0.07,0.45,0.05,0.05,0.00
1,Groves,17020.96,0.00,0.01,0.00,0.00,0.00
1,Manor,16916.99,0.00,0.00,0.00,0.00,0.00
1,Donna,16774.00,0.00,0.00,0.00,0.00,0.00
1,Taylor,16766.98,0.00,0.00,0.00,0.00,0.00
1,Pampa,16734.99,0.00,0.00,0.00,0.00,0.00
1,Humble,16488.23,0.01,0.11,0.01,0.01,0.00
1,Mercedes,16449.00,0.00,0.00,0.00,0.00,0.00
1,Hewitt,16243.99,0.00,0.00,0.00,0.00,0.00
1,Sulphur Springs,16184.99,0.00,0.00,0.00,0.00,0.00
1,Mount Pleasant,16060.98,0.00,0.00,0.00,0.00,0.00
1,Gatesville,16057.98,0.00,0.00,0.00,0.00,0.00
1,South Houston,16015.92,0.02,0.15,0.02,0.01,0.00
1,Highland Village,16004.00,0.00,0.00,0.00,0.00,0.00
1,Red Oak,15909.00,0.00,0.00,0.00,0.00,0.00
1,Rendon,15894.00,0.00,0.00,0.00,0.00,0.00
1,Live Oak,15874.99,0.00,0.00,0.00,0.00,0.00
1,Palmview,15650.00,0.00,0.00,0.00,0.00,0.00
1,Buda,15486.99,0.00,0.00,0.00,0.00,0.00
1,Aldine,15431.96,0.04,0.29,0.03,0.03,0.00
1,Canyon,15398.00,0.00,0.00,0.00,0.00,0.00
1,Uvalde,15343.98,0.00,0.00,0.00,0.00,0.00
1,Rio Grande City,15257.99,0.00,0.00,0.00,0.00,0.00
1,Mineral Wells,15129.99,0.00,0.00,0.00,0.00,0.00
1,West University Place,14902.99,0.09,0.62,0.06,0.06,0.01
1,Hereford,14873.99,0.00,0.00,0.00,0.00,0.00
1,Lockhart,14707.98,0.00,0.00,0.00,0.00,0.00
1,Dumas,14361.99,0.00,0.00,0.00,0.00,0.00
1,Hidalgo,14250.00,0.00,0.00,0.00,0.00,0.00
1,Jacksonville,14185.97,0.00,0.00,0.00,0.00,0.00
1,Wells Branch,14155.99,0.00,0.00,0.00,0.00,0.00
1,Forest Hill,13923.00,0.00,0.00,0.00,0.00,0.00
1,Lumberton,13802.93,0.00,0.01,0.00,0.00,0.00
1,Azle,13734.00,0.00,0.00,0.00,0.00,0.00
1,Port Neches,13626.97,0.00,0.00,0.00,0.00,0.00
1,Seabrook,13616.73,0.00,0.04,0.00,0.00,0.00
1,Beeville,13517.97,0.00,0.00,0.00,0.00,0.00
1,Trophy Club,13454.00,0.00,0.00,0.00,0.00,0.00
1,Kilgore,13443.99,0.00,0.00,0.00,0.00,0.00
1,Andrews,13415.99,0.00,0.00,0.00,0.00,0.00
1,Henderson,13347.98,0.00,0.00,0.00,0.00,0.00
1,Tomball,13031.70,0.01,0.04,0.00,0.00,0.00
1,Athens,13012.99,0.00,0.00,0.00,0.00,0.00
1,Manvel,12872.63,0.01,0.05,0.01,0.01,0.00
1,Santa Fe,12827.82,0.00,0.02,0.00,0.00,0.00
1,Robinson,12667.99,0.00,0.00,0.00,0.00,0.00
1,Lantana,12583.00,0.00,0.00,0.00,0.00,0.00
1,Levelland,12564.99,0.00,0.00,0.00,0.00,0.00
1,Borger,12397.99,0.00,0.00,0.00,0.00,0.00
1,Webster,12282.73,0.00,0.04,0.00,0.00,0.00
1,El Campo,12219.91,0.00,0.01,0.00,0.00,0.00
1,Richmond,12116.76,0.00,0.03,0.00,0.00,0.00
1,Hornsby Bend,12020.99,0.00,0.00,0.00,0.00,0.00
1,Fort Bliss,12009.00,0.00,0.00,0.00,0.00,0.00
1,Granbury,11664.99,0.00,0.00,0.00,0.00,0.00
1,Roma,11542.99,0.00,0.00,0.00,0.00,0.00
1,Four Corners,11489.59,0.01,0.06,0.01,0.01,0.00
1,Leon Valley,11478.99,0.00,0.00,0.00,0.00,0.00
1,Port Lavaca,11409.95,0.00,0.01,0.00,0.00,0.00
1,La Homa,11389.00,0.00,0.00,0.00,0.00,0.00
1,Snyder,11309.99,0.00,0.00,0.00,0.00,0.00
1,Selma,11301.99,0.00,0.00,0.00,0.00,0.00
1,Fredericksburg,11253.99,0.00,0.00,0.00,0.00,0.00
1,Iowa Colony,11027.73,0.00,0.04,0.00,0.00,0.00
1,Heartland,11019.00,0.00,0.00,0.00,0.00,0.00
1,Burkburnett,11012.00,0.00,0.00,0.00,0.00,0.00
1,Elgin,10995.99,0.00,0.00,0.00,0.00,0.00
1,Pleasanton,10853.99,0.00,0.00,0.00,0.00,0.00
1,Scenic Oaks,10726.99,0.00,0.00,0.00,0.00,0.00
1,Clute,10649.92,0.00,0.01,0.00,0.00,0.00
1,Freeport,10638.92,0.00,0.01,0.00,0.00,0.00
1,Fair Oaks Ranch,10629.99,0.00,0.00,0.00,0.00,0.00
1,Bonham,10594.00,0.00,0.00,0.00,0.00,0.00
1,Fairview,10570.00,0.00,0.00,0.00,0.00,0.00
2,Houston,6045233.89,250.56,848.84,180.54,84.88,8.49
2,Dallas,5843628.69,0.09,0.42,0.09,0.04,0.00
2,San Antonio,2069838.92,0.12,0.52,0.11,0.05,0.01
2,Austin,1915026.45,0.13,0.58,0.12,0.06,0.01
2,Fort Worth,941310.53,0.01,0.06,0.01,0.01,0.00
2,El Paso,862493.79,0.01,0.03,0.01,0.00,0.00
2,McAllen,810033.71,0.01,0.04,0.01,0.00,0.00
2,Denton,455151.79,0.01,0.03,0.01,0.00,0.00
2,Arlington,394768.81,0.01,0.02,0.01,0.00,0.00
2,Corpus Christi,339430.50,0.04,0.19,0.04,0.02,0.00
2,Plano,287338.88,0.00,0.02,0.00,0.00,0.00
2,Lubbock,283023.51,0.01,0.06,0.01,0.01,0.00
2,Killeen,261098.58,0.01,0.05,0.01,0.01,0.00
2,Laredo,255948.23,0.02,0.10,0.02,0.01,0.00
2,Irving,255035.89,0.00,0.01,0.00,0.00,0.00
2,Garland,245297.89,0.00,0.01,0.00,0.00,0.00
2,Brownsville,223415.68,0.01,0.04,0.01,0.00,0.00
2,College Station,215766.18,0.05,0.23,0.05,0.02,0.00
2,Frisco,210237.91,0.00,0.01,0.00,0.00,0.00
2,Amarillo,205099.72,0.01,0.04,0.01,0.00,0.00
2,Galveston,202806.00,0.12,0.51,0.11,0.05,0.01
2,McKinney,202313.91,0.00,0.01,0.00,0.00,0.00
2,Grand Prairie,198563.90,0.00,0.01,0.00,0.00,0.00
2,Waco,197593.55,0.01,0.06,0.01,0.01,0.00
2,Odessa,162647.89,0.00,0.01,0.00,0.00,0.00
2,Pasadena,149332.97,0.41,1.59,0.34,0.16,0.02
2,Mesquite,148847.93,0.00,0.01,0.00,0.00,0.00
2,Beaumont,146552.26,0.05,0.22,0.05,0.02,0.00
2,Midland,143713.89,0.00,0.01,0.00,0.00,0.00
2,Carrollton,132740.94,0.00,0.01,0.00,0.00,0.00
2,Tyler,131036.64,0.01,0.05,0.01,0.00,0.00
2,Lewisville,128312.95,0.00,0.01,0.00,0.00,0.00
2,Abilene,127129.77,0.01,0.03,0.01,0.00,0.00
2,Pearland,125972.00,0.38,1.46,0.31,0.15,0.01
2,Round Rock,124287.82,0.00,0.02,0.00,0.00,0.00
2,Temple,123931.72,0.01,0.04,0.01,0.00,0.00
2,Richardson,118268.95,0.00,0.01,0.00,0.00,0.00
2,The Woodlands,116911.38,0.15,0.60,0.13,0.06,0.01
2,Harlingen,115766.91,0.00,0.01,0.00,0.00,0.00
2,League City,114880.67,0.14,0.56,0.12,0.06,0.01
2,Port Arthur,114859.01,0.03,0.13,0.03,0.01,0.00
2,Longview,112686.69,0.01,0.04,0.01,0.00,0.00
2,Sugar Land,109728.15,0.23,0.90,0.19,0.09,0.01
2,Allen,107683.95,0.00,0.01,0.00,0.00,0.00
2,Edinburg,102560.96,0.00,0.00,0.00,0.00,0.00
2,Wichita Falls,102557.89,0.00,0.01,0.00,0.00,0.00
2,San Angelo,99506.79,0.01,0.03,0.01,0.00,0.00
2,New Braunfels,98699.84,0.00,0.02,0.00,0.00,0.00
2,Conroe,96973.45,0.08,0.33,0.07,0.03,0.00
2,Atascocita,93918.65,0.25,0.97,0.21,0.10,0.01
2,Mission,86233.98,0.00,0.00,0.00,0.00,0.00
2,Bryan,86168.51,0.01,0.06,0.01,0.01,0.00
2,Baytown,84534.27,0.12,0.49,0.10,0.05,0.00
2,Pharr,79808.98,0.00,0.00,0.00,0.00,0.00
2,Georgetown,78802.87,0.00,0.02,0.00,0.00,0.00
2,Texarkana,78540.78,0.01,0.03,0.01,0.00,0.00
2,Flower Mound,77885.97,0.00,0.00,0.00,0.00,0.00
2,Cedar Park,77473.90,0.00,0.01,0.00,0.00,0.00
2,Mansfield,75397.96,0.00,0.01,0.00,0.00,0.00
2,Missouri City,75228.39,0.19,0.74,0.16,0.07,0.01
2,San Marcos,74468.86,0.00,0.02,0.00,0.00,0.00
2,Sherman,73983.95,0.00,0.01,0.00,0.00,0.00
2,North Richland Hills,70337.97,0.00,0.00,0.00,0.00,0.00
2,Leander,67879.91,0.00,0.01,0.00,0.00,0.00
2,Spring,67098.35,0.16,0.61,0.13,0.06,0.01
2,Victoria,66522.49,0.02,0.07,0.01,0.01,0.00
2,Pflugerville,65161.90,0.00,0.01,0.00,0.00,0.00
2,Rowlett,64138.97,0.00,0.00,0.00,0.00,0.00
2,Euless,60372.97,0.00,0.00,0.00,0.00,0.00
2,Wylie,58990.97,0.00,0.00,0.00,0.00,0.00
2,DeSoto,55895.97,0.00,0.00,0.00,0.00,0.00
2,Texas City,54157.72,0.04,0.17,0.04,0.02,0.00
2,Kyle,52438.91,0.00,0.01,0.00,0.00,0.00
2,Little Elm,51425.98,0.00,0.00,0.00,0.00,0.00
2,Burleson,50980.97,0.00,0.00,0.00,0.00,0.00
2,Grapevine,50874.98,0.00,0.00,0.00,0.00,0.00
2,Rockwall,49604.97,0.00,0.00,0.00,0.00,0.00
2,Bedford,49190.98,0.00,0.00,0.00,0.00,0.00
2,Cedar Hill,48546.97,0.00,0.00,0.00,0.00,0.00
2,Huntsville,46916.30,0.02,0.09,0.02,0.01,0.00
2,Haltom City,45680.98,0.00,0.00,0.00,0.00,0.00
2,Keller,45597.98,0.00,0.00,0.00,0.00,0.00
2,The Colony,44915.98,0.00,0.00,0.00,0.00,0.00
2,Waxahachie,43590.97,0.00,0.00,0.00,0.00,0.00
2,Channelview,43532.31,0.13,0.49,0.10,0.05,0.00
2,Schertz,43127.96,0.00,0.01,0.00,0.00,0.00
2,Coppell,42028.98,0.00,0.00,0.00,0.00,0.00
2,Weslaco,41436.98,0.00,0.00,0.00,0.00,0.00
2,Friendswood,40824.93,0.07,0.27,0.06,0.03,0.00
2,Lancaster,40752.98,0.00,0.00,0.00,0.00,0.00
2,Hurst,39911.98,0.00,0.00,0.00,0.00,0.00
2,Duncanville,39878.98,0.00,0.00,0.00,0.00,0.00
2,Rosenberg,39465.70,0.04,0.17,0.04,0.02,0.00
2,Mission Bend,37277.25,0.09,0.36,0.08,0.04,0.00
2,Midlothian,37255.98,0.00,0.00,0.00,0.00,0.00
2,Copperas Cove,37148.95,0.00,0.01,0.00,0.00,0.00
2,Farmers Branch,36253.98,0.00,0.00,0.00,0.00,0.00
2,Socorro,36237.00,0.00,0.00,0.00,0.00,0.00
2,La Porte,36075.14,0.06,0.24,0.05,0.02,0.00
2,San Juan,35673.99,0.00,0.00,0.00,0.00,0.00
2,Timberwood Park,34979.96,0.00,0.00,0.00,0.00,0.00
2,Del Rio,34637.91,0.00,0.01,0.00,0.00,0.00
2,Prosper,34566.99,0.00,0.00,0.00,0.00,0.00
2,Lufkin,34157.72,0.01,0.04,0.01,0.00,0.00
2,Weatherford,33923.98,0.00,0.00,0.00,0.00,0.00
2,Cibolo,33828.97,0.00,0.00,0.00,0.00,0.00
2,Deer Park,33820.60,0.08,0.32,0.07,0.03,0.00
2,Harker Heights,33594.96,0.00,0.01,0.00,0.00,0.00
2,Cleburne,32965.97,0.00,0.00,0.00,0.00,0.00
2,Canyon Lake,32923.95,0.00,0.01,0.00,0.00,0.00
2,Hutto,32187.95,0.00,0.01,0.00,0.00,0.00
2,Nacogdoches,32103.80,0.01,0.03,0.01,0.00,0.00
2,West Odessa,31984.99,0.00,0.00,0.00,0.00,0.00
2,Seguin,31788.94,0.00,0.01,0.00,0.00,0.00
2,Southlake,31043.99,0.00,0.00,0.00,0.00,0.00
2,Greenville,29935.98,0.00,0.00,0.00,0.00,0.00
2,Sachse,29074.99,0.00,0.00,0.00,0.00,0.00
2,Converse,28763.97,0.00,0.00,0.00,0.00,0.00
2,Forney,28221.98,0.00,0.00,0.00,0.00,0.00
2,Eagle Pass,28185.93,0.00,0.01,0.00,0.00,0.00
2,Lake Jackson,27901.52,0.01,0.06,0.01,0.01,0.00
2,Alvin,27698.97,0.03,0.13,0.03,0.01,0.00
2,Balch Springs,27180.99,0.00,0.00,0.00,0.00,0.00
2,Celina,27140.99,0.00,0.00,0.00,0.00,0.00
2,Fulshear,26985.07,0.03,0.12,0.03,0.01,0.00
2,Colleyville,25905.99,0.00,0.00,0.00,0.00,0.00
2,Fort Hood,25785.97,0.00,0.00,0.00,0.00,0.00
2,Denison,25346.98,0.00,0.00,0.00,0.00,0.00
2,Corsicana,25343.96,0.00,0.01,0.00,0.00,0.00
2,University Park,25103.99,0.00,0.00,0.00,0.00,0.00
2,Kingsville,25060.93,0.00,0.01,0.00,0.00,0.00
2,Pecan Grove,24796.84,0.04,0.15,0.03,0.02,0.00
2,Big Spring,24768.96,0.00,0.00,0.00,0.00,0.00
2,Paris,24677.97,0.00,0.00,0.00,0.00,0.00
2,San Benito,24676.99,0.00,0.00,0.00,0.00,0.00
2,Cloverleaf,24626.94,0.11,0.41,0.09,0.04,0.00
2,Kerrville,24531.96,0.00,0.01,0.00,0.00,0.00
2,Saginaw,24466.99,0.00,0.00,0.00,0.00,0.00
2,Benbrook,24429.99,0.00,0.00,0.00,0.00,0.00
2,Fresno,24085.25,0.06,0.23,0.05,0.02,0.00
2,Katy,23899.01,0.03,0.13,0.03,0.01,0.00
2,Belton,23768.96,0.00,0.00,0.00,0.00,0.00
2,Marshall,23645.93,0.00,0.01,0.00,0.00,0.00
2,Watauga,23335.99,0.00,0.00,0.00,0.00,0.00
2,Horizon City,23069.00,0.00,0.00,0.00,0.00,0.00
2,Corinth,22867.99,0.00,0.00,0.00,0.00,0.00
2,Dickinson,21611.39,0.02,0.08,0.02,0.01,0.00
2,Ennis,21545.98,0.00,0.00,0.00,0.00,0.00
2,Stephenville,21344.97,0.00,0.00,0.00,0.00,0.00
2,Murphy,21000.99,0.00,0.00,0.00,0.00,0.00
2,Anna,20974.99,0.00,0.00,0.00,0.00,0.00
2,Princeton,20965.99,0.00,0.00,0.00,0.00,0.00
2,Brushy Creek,20952.97,0.00,0.00,0.00,0.00,0.00
2,Fate,20756.99,0.00,0.00,0.00,0.00,0.00
2,Portland,20368.96,0.00,0.01,0.00,0.00,0.00
2,Alamo,20007.99,0.00,0.00,0.00,0.00,0.00
2,Plainview,19892.98,0.00,0.00,0.00,0.00,0.00
2,Universal City,19852.98,0.00,0.00,0.00,0.00,0.00
2,Angleton,19596.56,0.01,0.06,0.01,0.01,0.00
2,Boerne,19508.98,0.00,0.00,0.00,0.00,0.00
2,Alton,19204.99,0.00,0.00,0.00,0.00,0.00
2,Orange,19177.84,0.00,0.02,0.00,0.00,0.00
2,Cinco Ranch,19138.00,0.03,0.13,0.03,0.01,0.00
2,Lakeway,19129.98,0.00,0.00,0.00,0.00,0.00
2,Terrell,19018.99,0.00,0.00,0.00,0.00,0.00
2,Crowley,19006.99,0.00,0.00,0.00,0.00,0.00
2,Seagoville,18967.99,0.00,0.00,0.00,0.00,0.00
2,Palestine,18887.92,0.00,0.01,0.00,0.00,0.00
2,La Marque,18832.61,0.01,0.05,0.01,0.01,0.00
2,Brownwood,18804.96,0.00,0.00,0.00,0.00,0.00
2,Steiner Ranch,18682.98,0.00,0.00,0.00,0.00,0.00
2,Nederland,18474.89,0.00,0.01,0.00,0.00,0.00
2,White Settlement,18118.99,0.00,0.00,0.00,0.00,0.00
2,Brenham,18085.76,0.01,0.03,0.01,0.00,0.00
2,Bay City,17815.72,0.01,0.04,0.01,0.00,0.00
2,Alice,17796.94,0.00,0.01,0.00,0.00,0.00
2,Gainesville,17687.99,0.00,0.00,0.00,0.00,0.00
2,Melissa,17496.99,0.00,0.00,0.00,0.00,0.00
2,Royse City,17356.99,0.00,0.00,0.00,0.00,0.00
2,Stafford,17277.37,0.06,0.22,0.05,0.02,0.00
2,Glenn Heights,17174.99,0.00,0.00,0.00,0.00,0.00
2,Addison,17127.99,0.00,0.00,0.00,0.00,0.00
2,Bellaire,17110.88,0.21,0.77,0.16,0.08,0.01
2,Groves,17020.92,0.00,0.01,0.00,0.00,0.00
2,Manor,16916.97,0.00,0.00,0.00,0.00,0.00
2,Donna,16773.99,0.00,0.00,0.00,0.00,0.00
2,Taylor,16766.96,0.00,0.00,0.00,0.00,0.00
2,Pampa,16734.98,0.00,0.00,0.00,0.00,0.00
2,Humble,16487.54,0.05,0.19,0.04,0.02,0.00
2,Mercedes,16448.99,0.00,0.00,0.00,0.00,0.00
2,Hewitt,16243.97,0.00,0.00,0.00,0.00,0.00
2,Sulphur Springs,16184.98,0.00,0.00,0.00,0.00,0.00
2,Mount Pleasant,16060.97,0.00,0.00,0.00,0.00,0.00
2,Gatesville,16057.97,0.00,0.00,0.00,0.00,0.00
2,South Houston,16015.01,0.07,0.27,0.06,0.03,0.00
2,Highland Village,16003.99,0.00,0.00,0.00,0.00,0.00
2,Red Oak,15908.99,0.00,0.00,0.00,0.00,0.00
2,Rendon,15893.99,0.00,0.00,0.00,0.00,0.00
2,Live Oak,15874.99,0.00,0.00,0.00,0.00,0.00
2,Palmview,15650.00,0.00,0.00,0.00,0.00,0.00
2,Buda,15486.98,0.00,0.00,0.00,0.00,0.00
2,Aldine,15430.46,0.14,0.51,0.11,0.05,0.01
2,Canyon,15397.99,0.00,0.00,0.00,0.00,0.00
2,Uvalde,15343.97,0.00,0.00,0.00,0.00,0.00
2,Rio Grande City,15257.98,0.00,0.00,0.00,0.00,0.00
2,Mineral Wells,15129.99,0.00,0.00,0.00,0.00,0.00
2,West University Place,14901.07,0.28,1.00,0.21,0.10,0.01
2,Hereford,14873.98,0.00,0.00,0.00,0.00,0.00
2,Lockhart,14707.96,0.00,0.00,0.00,0.00,0.00
2,Dumas,14361.98,0.00,0.00,0.00,0.00,0.00
2,Hidalgo,14250.00,0.00,0.00,0.00,0.00,0.00
2,Jacksonville,14185.95,0.00,0.01,0.00,0.00,0.00
2,Wells Branch,14155.98,0.00,0.00,0.00,0.00,0.00
2,Forest Hill,13922.99,0.00,0.00,0.00,0.00,0.00
2,Lumberton,13802.86,0.00,0.02,0.00,0.00,0.00
2,Azle,13733.99,0.00,0.00,0.00,0.00,0.00
2,Port Neches,13626.93,0.00,0.01,0.00,0.00,0.00
2,Seabrook,13616.47,0.02,0.07,0.01,0.01,0.00
2,Beeville,13517.94,0.00,0.01,0.00,0.00,0.00
2,Trophy Club,13453.99,0.00,0.00,0.00,0.00,0.00
2,Kilgore,13443.97,0.00,0.00,0.00,0.00,0.00
2,Andrews,13415.99,0.00,0.00,0.00,0.00,0.00
2,Henderson,13347.95,0.00,0.01,0.00,0.00,0.00
2,Tomball,13031.42,0.02,0.08,0.02,0.01,0.00
2,Athens,13012.97,0.00,0.00,0.00,0.00,0.00
2,Manvel,12872.28,0.02,0.09,0.02,0.01,0.00
2,Santa Fe,12827.65,0.01,0.05,0.01,0.00,0.00
2,Robinson,12667.98,0.00,0.00,0.00,0.00,0.00
2,Lantana,12582.99,0.00,0.00,0.00,0.00,0.00
2,Levelland,12564.99,0.00,0.00,0.00,0.00,0.00
2,Borger,12397.99,0.00,0.00,0.00,0.00,0.00
2,Webster,12282.49,0.02,0.07,0.01,0.01,0.00
2,El Campo,12219.82,0.01,0.02,0.01,0.00,0.00
2,Richmond,12116.53,0.02,0.06,0.01,0.01,0.00
2,Hornsby Bend,12020.98,0.00,0.00,0.00,0.00,0.00
2,Fort Bliss,12009.00,0.00,0.00,0.00,0.00,0.00
2,Granbury,11664.99,0.00,0.00,0.00,0.00,0.00
2,Roma,11542.98,0.00,0.00,0.00,0.00,0.00
2,Four Corners,11489.21,0.03,0.10,0.02,0.01,0.00
2,Leon Valley,11478.99,0.00,0.00,0.00,0.00,0.00
2,Port Lavaca,11409.90,0.00,0.01,0.00,0.00,0.00
2,La Homa,11389.00,0.00,0.00,0.00,0.00,0.00
2,Snyder,11309.98,0.00,0.00,0.00,0.00,0.00
2,Selma,11301.99,0.00,0.00,0.00,0.00,0.00
2,Fredericksburg,11253.98,0.00,0.00,0.00,0.00,0.00
2,Iowa Colony,11027.48,0.02,0.07,0.01,0.01,0.00
2,Heartland,11018.99,0.00,0.00,0.00,0.00,0.00
2,Burkburnett,11011.99,0.00,0.00,0.00,0.00,0.00
2,Elgin,10995.97,0.00,0.00,0.00,0.00,0.00
2,Pleasanton,10853.98,0.00,0.00,0.00,0.00,0.00
2,Scenic Oaks,10726.99,0.00,0.00,0.00,0.00,0.00
2,Clute,10649.84,0.00,0.02,0.00,0.00,0.00
2,Freeport,10638.83,0.01,0.02,0.00,0.00,0.00
2,Fair Oaks Ranch,10629.99,0.00,0.00,0.00,0.00,0.00
2,Bonham,10593.99,0.00,0.00,0.00,0.00,0.00
2,Fairview,10570.00,0.00,0.00,0.00,0.00,0.00
3,Houston,6045157.77,329.24,812.81,261.03,81.28,8.13
3,Dallas,5843627.08,0.18,0.60,0.20,0.06,0.01
3,San Antonio,2069836.94,0.23,0.75,0.24,0.07,0.01
3,Austin,1915024.27,0.26,0.83,0.27,0.08,0.01
3,Fort Worth,941310.30,0.03,0.09,0.03,0.01,0.00
3,El Paso,862493.69,0.01,0.04,0.01,0.00,0.00
3,McAllen,810033.56,0.02,0.05,0.02,0.01,0.00
3,Denton,455151.69,0.01,0.04,0.01,0.00,0.00
3,Arlington,394768.71,0.01,0.04,0.01,0.00,0.00
3,Corpus Christi,339429.78,0.09,0.27,0.09,0.03,0.00
3,Plano,287338.82,0.01,0.02,0.01,0.00,0.00
3,Lubbock,283023.28,0.03,0.09,0.03,0.01,0.00
3,Killeen,261098.38,0.02,0.08,0.02,0.01,0.00
3,Laredo,255947.86,0.04,0.14,0.05,0.01,0.00
3,Irving,255035.83,0.01,0.02,0.01,0.00,0.00
3,Garland,245297.83,0.01,0.02,0.01,0.00,0.00
3,Brownsville,223415.53,0.02,0.06,0.02,0.01,0.00
3,College Station,215765.31,0.11,0.33,0.11,0.03,0.00
3,Frisco,210237.87,0.00,0.02,0.01,0.00,0.00
3,Amarillo,205099.58,0.02,0.05,0.02,0.01,0.00
3,Galveston,202804.09,0.25,0.74,0.24,0.07,0.01
3,McKinney,202313.87,0.00,0.02,0.01,0.00,0.00
3,Grand Prairie,198563.86,0.01,0.02,0.01,0.00,0.00
3,Waco,197593.34,0.03,0.08,0.03,0.01,0.00
3,Odessa,162647.84,0.01,0.02,0.01,0.00,0.00
3,Pasadena,149327.82,0.80,2.24,0.73,0.22,0.02
3,Mesquite,148847.89,0.00,0.01,0.00,0.00,0.00
3,Beaumont,146551.44,0.11,0.32,0.10,0.03,0.00
3,Midland,143713.83,0.01,0.02,0.01,0.00,0.00
3,Carrollton,132740.92,0.00,0.01,0.00,0.00,0.00
3,Tyler,131036.47,0.02,0.07,0.02,0.01,0.00
3,Lewisville,128312.92,0.00,0.01,0.00,0.00,0.00
3,Abilene,127129.66,0.01,0.04,0.01,0.00,0.00
3,Pearland,125967.34,0.74,2.05,0.66,0.21,0.02
3,Round Rock,124287.73,0.01,0.03,0.01,0.00,0.00
3,Temple,123931.58,0.02,0.05,0.02,0.01,0.00
3,Richardson,118268.92,0.00,0.01,0.00,0.00,0.00
3,The Woodlands,116909.27,0.30,0.85,0.28,0.09,0.01
3,Harlingen,115766.87,0.00,0.02,0.01,0.00,0.00
3,League City,114878.68,0.28,0.80,0.26,0.08,0.01
3,Port Arthur,114858.53,0.06,0.18,0.06,0.02,0.00
3,Longview,112686.54,0.02,0.06,0.02,0.01,0.00
3,Sugar Land,109725.13,0.45,1.27,0.41,0.13,0.01
3,Allen,107683.93,0.00,0.01,0.00,0.00,0.00
3,Edinburg,102560.95,0.00,0.01,0.00,0.00,0.00
3,Wichita Falls,102557.83,0.01,0.02,0.01,0.00,0.00
3,San Angelo,99506.68,0.01,0.04,0.01,0.00,0.00
3,New Braunfels,98699.77,0.01,0.03,0.01,0.00,0.00
3,Conroe,96972.25,0.16,0.47,0.15,0.05,0.00
3,Atascocita,93915.48,0.49,1.37,0.44,0.14,0.01
3,Mission,86233.96,0.00,0.00,0.00,0.00,0.00
3,Bryan,86168.27,0.03,0.09,0.03,0.01,0.00
3,Baytown,84532.57,0.24,0.69,0.22,0.07,0.01
3,Pharr,79808.97,0.00,0.00,0.00,0.00,0.00
3,Georgetown,78802.81,0.01,0.02,0.01,0.00,0.00
3,Texarkana,78540.68,0.01,0.04,0.01,0.00,0.00
3,Flower Mound,77885.95,0.00,0.01,0.00,0.00,0.00
3,Cedar Park,77473.85,0.01,0.02,0.01,0.00,0.00
3,Mansfield,75397.94,0.00,0.01,0.00,0.00,0.00
3,Missouri City,75225.96,0.37,1.04,0.34,0.10,0.01
3,San Marcos,74468.80,0.01,0.02,0.01,0.00,0.00
3,Sherman,73983.93,0.00,0.01,0.00,0.00,0.00
3,North Richland Hills,70337.96,0.00,0.01,0.00,0.00,0.00
3,Leander,67879.87,0.00,0.02,0.01,0.00,0.00
3,Spring,67096.32,0.31,0.86,0.28,0.09,0.01
3,Victoria,66522.24,0.03,0.09,0.03,0.01,0.00
3,Pflugerville,65161.86,0.01,0.02,0.01,0.00,0.00
3,Rowlett,64138.96,0.00,0.01,0.00,0.00,0.00
3,Euless,60372.96,0.00,0.00,0.00,0.00,0.00
3,Wylie,58990.96,0.00,0.01,0.00,0.00,0.00
3,DeSoto,55895.96,0.00,0.01,0.00,0.00,0.00
3,Texas City,54157.11,0.08,0.24,0.08,0.02,0.00
3,Kyle,52438.87,0.00,0.02,0.01,0.00,0.00
3,Little Elm,51425.97,0.00,0.00,0.00,0.00,0.00
3,Burleson,50980.95,0.00,0.01,0.00,0.00,0.00
